"id","probability"
61822,"0.520526114598898637"
118790,"0.494327382930343451"
46668,"0.562391838855761383"
119905,"0.499840142368818130"
74647,"0.511212846286837941"
61679,"0.484664539645729808"
132857,"0.547378494615781142"
105813,"0.516053825182813397"
152699,"0.536986317711491967"
5270,"0.527618774040713889"
84650,"0.517745695541753870"
52038,"0.507868553077116314"
63901,"0.504541922586111413"
143757,"0.536665443843267642"
152707,"0.448005901655377015"
10676,"0.471673884358455087"
85504,"0.545605649817997529"
139258,"0.564585101382015786"
79281,"0.562850436048029201"
26725,"0.478983088163408455"
115607,"0.478934710043087963"
54824,"0.525263283650794555"
22403,"0.507257786554690115"
120812,"0.494885111209268258"
63557,"0.576634103573942403"
12411,"0.479547861754327287"
22113,"0.480611807852139306"
67842,"0.519339853143982344"
105806,"0.519868595087773611"
116217,"0.511022408506940584"
103078,"0.416474303087272013"
78699,"0.515506285232018691"
27815,"0.520771169561689007"
103817,"0.428234488333495589"
140909,"0.491503054588881660"
137484,"0.491413197625232112"
35044,"0.483726116325459587"
106907,"0.489378981188535123"
98168,"0.546179791212668020"
104234,"0.600777803689225620"
76612,"0.524869548257806851"
76306,"0.547796889890762251"
112005,"0.493323104691504144"
16124,"0.551243956034673910"
95379,"0.507175629966189256"
37839,"0.507909800483502760"
74559,"0.495066920525769893"
81365,"0.501535090737655120"
143193,"0.504637530233022713"
152378,"0.497777698666111434"
136786,"0.524135230085054582"
89873,"0.505899365108229193"
146538,"0.511017815533048703"
88639,"0.475443772251702090"
88496,"0.476427941377243758"
92604,"0.452890484250292380"
92985,"0.511556887618915934"
150300,"0.565124122908811422"
101724,"0.498755958880528982"
57678,"0.497742899612850564"
40074,"0.584623260667276545"
26867,"0.522388588980625679"
38981,"0.494437688426889621"
126358,"0.473085828747974391"
114888,"0.545064875257022963"
29377,"0.494475389358723594"
95732,"0.464462679001757028"
96683,"0.508606015838862224"
15591,"0.524168561332496341"
101627,"0.560025345692602206"
71810,"0.495215978962692760"
70672,"0.573655742248478595"
89251,"0.498079441827128266"
53826,"0.471279241298792673"
133050,"0.517171645929607071"
146737,"0.502090917373324785"
55410,"0.487124936950066589"
53721,"0.489753700419891802"
126311,"0.524312577547385805"
89705,"0.512910885555924789"
147917,"0.554512625828955552"
75258,"0.479729609216261066"
113147,"0.537636095419540716"
151450,"0.529210171706295474"
103873,"0.523850678472571385"
105342,"0.519126552876773228"
82283,"0.504536486689610708"
80388,"0.483449669599047616"
32021,"0.551282513863415313"
114047,"0.486418333864259478"
64673,"0.474184267186732511"
116851,"0.531388179680835737"
19004,"0.478631696787882588"
27280,"0.523072458096375481"
142562,"0.483150009495659005"
6317,"0.450657243074135905"
52516,"0.468618317868149614"
49602,"0.503001486177384827"
20417,"0.519787670960950132"
19762,"0.432186158264091236"
11493,"0.485284326729315152"
59815,"0.460319265576038028"
80168,"0.509528990996357511"
113707,"0.511470840565756757"
112890,"0.486325287322607713"
32012,"0.506870862911914299"
60407,"0.476353358624824419"
102643,"0.513223498524314037"
114073,"0.491133688011745007"
61266,"0.501108850384695437"
34446,"0.460282582128596240"
133871,"0.422220846278758888"
7388,"0.543254735761264707"
122532,"0.484928711865868889"
139304,"0.472490379390249238"
145890,"0.502265695177148586"
141425,"0.509039678647437932"
58516,"0.488070615628730553"
88920,"0.423043392181208011"
69092,"0.526196735283508521"
109005,"0.497478164703216597"
73381,"0.509489099597838391"
35312,"0.519730863503681917"
115655,"0.484174298956860205"
91690,"0.499018695277297197"
24141,"0.455570696170145062"
37209,"0.581431881012392626"
52399,"0.473765246239500282"
24356,"0.479534408093525544"
79944,"0.494353705953333444"
127653,"0.488554307881270744"
100704,"0.503433870144252449"
109671,"0.501865378430310094"
52497,"0.446411218756533612"
140645,"0.530507548337835422"
62885,"0.518075021767717581"
117832,"0.500000149341055411"
71750,"0.477119354444069721"
40148,"0.508347411605327815"
136760,"0.513461728936971951"
144332,"0.490481873181043471"
133796,"0.513682125156613489"
41682,"0.465816925669461479"
129082,"0.518398631893084882"
116835,"0.537056132722762203"
136930,"0.492121620138538107"
121621,"0.515573333921290011"
23988,"0.464199494346960340"
9625,"0.493968231982613526"
120429,"0.537323102033759437"
102329,"0.399638010260716769"
5853,"0.503281544674514802"
51461,"0.478109578560301729"
25925,"0.504105459408833667"
55801,"0.513736004837229920"
1655,"0.551960656948388917"
49843,"0.504288352940800877"
74776,"0.518278286939996224"
92126,"0.476068906504731437"
42556,"0.570617528316724631"
134229,"0.544796684793312447"
13152,"0.489852934366705850"
114002,"0.492616194035488175"
7791,"0.515785635744604565"
149234,"0.495063357405144788"
33261,"0.484192197580672112"
132671,"0.530378841811807611"
105608,"0.506468142019067424"
62701,"0.465234984736055179"
145128,"0.532004718663812937"
69876,"0.482069433803488767"
93745,"0.513564848596419710"
60822,"0.522049864073853565"
101112,"0.488871118806042670"
6622,"0.521528466137487601"
29859,"0.517089196080581681"
112387,"0.498525096730905837"
18664,"0.491586001670683947"
118582,"0.492355345723067439"
109937,"0.493589185360477911"
57812,"0.608762873838441299"
14458,"0.492663278340479127"
152806,"0.443666877045537367"
95798,"0.472776293436671435"
132633,"0.495753705367822817"
91439,"0.527476629331416813"
44996,"0.501775243585359521"
130114,"0.491865218735879683"
134322,"0.534327805700670400"
125225,"0.525105220040134046"
150067,"0.618681723176702558"
72827,"0.491641837841798379"
103280,"0.504784098496873446"
93318,"0.522562246473393111"
106249,"0.483851744639188897"
59967,"0.524920900965459736"
135122,"0.507798544568711985"
14342,"0.490171010423675391"
144556,"0.521365158104611259"
44303,"0.534870181478589002"
23149,"0.521344430572637019"
58799,"0.488672923952258587"
61618,"0.516649898586401091"
95426,"0.526097776176576604"
41838,"0.482620563110776279"
102142,"0.489653862041789789"
72814,"0.587539311621806615"
145906,"0.500949188085407338"
10223,"0.477596488728300073"
83350,"0.553413959843715109"
145258,"0.491996225209473281"
68777,"0.436208490106534119"
28550,"0.426493880026730277"
15391,"0.518540252269691360"
11187,"0.464847082901819308"
15536,"0.469020504625427215"
121760,"0.547729685850809833"
69452,"0.137290135028181021"
144880,"0.485376159789765560"
110008,"0.526871781050063048"
137959,"0.476368415376900889"
151247,"0.462290058913187807"
15331,"0.461459160263491375"
143492,"0.443660677810308601"
76151,"0.529588421673058751"
56492,"0.512150727713089560"
124678,"0.530336877501763060"
42132,"0.506066399521553301"
32690,"0.543694414802777581"
121563,"0.485792673238447936"
93880,"0.465170593358876228"
79041,"0.519541127014946480"
103915,"0.524543813262302039"
141492,"0.478884560711663576"
129631,"0.566187701266005372"
13210,"0.459205382264336937"
68190,"0.500259673959929874"
26236,"0.458720712220330173"
128201,"0.505304873727592474"
151130,"0.529984309791546315"
2231,"0.522088402620322856"
52318,"0.504947809560510885"
112458,"0.479180014284231515"
54261,"0.468006146641796128"
49763,"0.507154879324979269"
88582,"0.496281028197663066"
84611,"0.507883591064231754"
150346,"0.491106695894556355"
138346,"0.398471341569563486"
102664,"0.482346211584764206"
19855,"0.550612456000009187"
64942,"0.502207756157310392"
72616,"0.519263446615046309"
18814,"0.481303572428150805"
16523,"0.507641444341198289"
71869,"0.468950086719580217"
12161,"0.466969827266380422"
63385,"0.458780177109565590"
56631,"0.514256121940494082"
1961,"0.564187377451693783"
18695,"0.516186578600332235"
47380,"0.430044363241915417"
129661,"0.450211979895520753"
86562,"0.541192349717511290"
88059,"0.502496943907871030"
5353,"0.511537363135702416"
106906,"0.511733185271873281"
30501,"0.483519908782650276"
15281,"0.472906660486296038"
1783,"0.502827680495428142"
147058,"0.508578664591550100"
27765,"0.502976247079264915"
40739,"0.532364818513853977"
2596,"0.537402340223514963"
111359,"0.471484346072204741"
44013,"0.510523217542506957"
98937,"0.496687540302873876"
101734,"0.507095839514805968"
66413,"0.455267565252995554"
13744,"0.476597142365735416"
30674,"0.526284137713110778"
17133,"0.502253381534355947"
89849,"0.509766795792109595"
34136,"0.609213818342931979"
123152,"0.535027324272194016"
67851,"0.477215266853876219"
39859,"0.509822586161507441"
141037,"0.433976018711909439"
79306,"0.496908757381086086"
42619,"0.523475465704698717"
91464,"0.495362494563586109"
68673,"0.479139851915787562"
147741,"0.528430089293958405"
106132,"0.481984642550410014"
105811,"0.530632272000550742"
146137,"0.526052179583981205"
59025,"0.598081079697859397"
64259,"0.522531770373635851"
122094,"0.520854911377134466"
37540,"0.504055458122733224"
24061,"0.538448834757788597"
104785,"0.476101644429606008"
79644,"0.494650172162154067"
93411,"0.481750873104084987"
126222,"0.638933849690753619"
123230,"0.501271141343207827"
34262,"0.510297885534270579"
136953,"0.666098382788520627"
11256,"0.469232214754408294"
33895,"0.531170277152598125"
100655,"0.541017476746445514"
36929,"0.516554144123637871"
68989,"0.502517036309703680"
64792,"0.500260905011956525"
32069,"0.532308958727371828"
139383,"0.499469527272391745"
56147,"0.493905063042855752"
1633,"0.273439540561584093"
60758,"0.550531875033431262"
50835,"0.346522738952928844"
134283,"0.464480915516870152"
150972,"0.516343661424625511"
45730,"0.514828791478859848"
150104,"0.555053601084729786"
68937,"0.530757410825724474"
140224,"0.481824743862210414"
62554,"0.518395706918724830"
53054,"0.477485116999326054"
55621,"0.487543374717094802"
146465,"0.435815542977580295"
151005,"0.513923504490990002"
134515,"0.498465062199575815"
107691,"0.481668071413776822"
89299,"0.518569860594237375"
119438,"0.454856626004709552"
52823,"0.552141681262405259"
87314,"0.484470250997848018"
9593,"0.572278179425124267"
63200,"0.531157840564610018"
115420,"0.484230567094430131"
84867,"0.524896554209226762"
67557,"0.413702843503707896"
9743,"0.459174999264452099"
27379,"0.491430935586715634"
12753,"0.478912837789216228"
25208,"0.510633738682612748"
95055,"0.511454941643067929"
88814,"0.466620180000913765"
13700,"0.520507964348276397"
99570,"0.495826883013481823"
123986,"0.511014965095133333"
101229,"0.531436026118364935"
97789,"0.480902785134497246"
42716,"0.526655330191940774"
3365,"0.418327659441149358"
66897,"0.491256654252074154"
121192,"0.538914682275548507"
93863,"0.510625674670683982"
90596,"0.405235925501655270"
116759,"0.515079732461954154"
152861,"0.500925198135957928"
45037,"0.498921120227251880"
12105,"0.482284185462125536"
98926,"0.521625337130240507"
136822,"0.427658881652303868"
89670,"0.493584945825541188"
45258,"0.488598563675715747"
90655,"0.509526087413462170"
22575,"0.527872599404754062"
91876,"0.497534218737736955"
41282,"0.465425145387850348"
79412,"0.506290564613369631"
144352,"0.523331292775602086"
92607,"0.580841751165286246"
141121,"0.465908850135194674"
21522,"0.488013448752959211"
48035,"0.500883251983466948"
148582,"0.480578573776858198"
66532,"0.515643879260448745"
21925,"0.417491555843884865"
64736,"0.496390486201792158"
15123,"0.518865404333546887"
91046,"0.506005140231749584"
17519,"0.481532615732858105"
133797,"0.533484868152203862"
88756,"0.461227892440697895"
137729,"0.521898064719245380"
24948,"0.493089704273228124"
654,"0.518226752823323533"
73333,"0.480830752584817667"
148770,"0.525348522607391288"
59443,"0.485845397493010811"
113947,"0.494350998904717454"
130839,"0.519212942330927296"
33272,"0.520905661973441347"
122105,"0.517236816416199563"
17511,"0.508439523870226173"
26027,"0.492068675512089437"
135267,"0.496188774541663769"
91732,"0.563393488740980164"
66535,"0.456394316067646966"
150741,"0.503137418726727459"
102176,"0.508155376788512525"
25634,"0.500220621517658892"
79384,"0.484420135406028962"
40087,"0.505898825351532966"
123969,"0.549285755831509515"
79509,"0.464561457504107989"
144041,"0.524293718272645926"
150287,"0.541998195837975261"
11019,"0.502813771812568366"
152963,"0.506677847563926642"
39079,"0.516328617063624429"
113001,"0.506733530939366461"
34215,"0.473586183141916806"
153798,"0.471853374473964138"
102735,"0.423595170194544457"
75930,"0.583054470023255833"
56358,"0.512531206430060893"
45044,"0.492206735669028561"
151856,"0.543520028611947481"
120252,"0.517225771898685904"
145493,"0.538382263472416578"
48562,"0.519000061571358806"
115062,"0.489188599030159377"
126473,"0.484818852883527496"
69360,"0.545117248642810637"
79730,"0.485951018548944846"
46918,"0.458972051348200627"
10566,"0.531280760946495678"
124963,"0.488489126356109526"
88776,"0.512662171432577640"
91435,"0.514228764973962638"
99512,"0.457744474793507661"
121190,"0.513256451777418077"
3787,"0.539298814895654566"
11083,"0.471330601234978108"
153089,"0.507564117317175101"
47656,"0.521732896401839730"
105305,"0.461545834787672304"
70202,"0.525252877669869833"
79924,"0.406492195987259219"
45226,"0.507172754802873382"
60005,"0.496594515107439294"
41246,"0.515113306052974007"
74243,"0.442962751245122077"
37275,"0.524672537761908253"
3250,"0.513730328199149988"
21213,"0.254443289169131892"
103829,"0.458193705964355658"
89730,"0.526603587460925060"
45806,"0.450106281940159003"
80091,"0.488413184655206389"
42712,"0.500672479866207221"
70989,"0.517461639366946557"
129520,"0.515308124166418247"
38434,"0.564435733407388951"
18324,"0.438709417426051851"
14987,"0.495667258000834832"
105242,"0.505559827436409370"
18028,"0.474369916435269379"
133862,"0.501161037504539775"
8797,"0.489099436297562640"
130789,"0.489737633640715209"
49065,"0.493537149551227461"
126148,"0.504081945557751543"
101529,"0.560746777437459820"
128289,"0.529893508775759470"
107592,"0.470512283464437076"
63052,"0.479477892517019832"
78875,"0.473867911461315516"
47,"0.503982259194589166"
61139,"0.538742622355683154"
69015,"0.472613902328814839"
9717,"0.488989132326756559"
99961,"0.494090024589634913"
6077,"0.486313416205151061"
53580,"0.527460194970520657"
98759,"0.483516419816294174"
14531,"0.503352357448578869"
136386,"0.506459256659518631"
47447,"0.524498768517396297"
1140,"0.549135654273186224"
77606,"0.540869525352795533"
78534,"0.525269451343744920"
125999,"0.490615687041306259"
9343,"0.486568440895028265"
112113,"0.460953298957726909"
92330,"0.432547313036066972"
41496,"0.471676027276890675"
67443,"0.519985394109813481"
135231,"0.486699312851432919"
69805,"0.488922134978783007"
5995,"0.498511352064860136"
6143,"0.478001143385732796"
153531,"0.512011215335329339"
39112,"0.479379400243726550"
135965,"0.509373901847946398"
143629,"0.514746651377717579"
121196,"0.524502335289215194"
92830,"0.546746444011108945"
95722,"0.616451684143479617"
111124,"0.508492547541472550"
38235,"0.504967339987924202"
11588,"0.500809331289247872"
80197,"0.492331197945023502"
68286,"0.499538582177755153"
114769,"0.512718159079809555"
78164,"0.480335003696788054"
143742,"0.504326741009047286"
17428,"0.519243170601883852"
48794,"0.500658212841723071"
75658,"0.480035837245451069"
129927,"0.524045039728439521"
117012,"0.529731164696164991"
28605,"0.513766725707887617"
25677,"0.517795394831940148"
111390,"0.472659167049432449"
140978,"0.436282000926759617"
138876,"0.483072962473609646"
45686,"0.497983244626327093"
62906,"0.505826288488419262"
136810,"0.514465061738616170"
121242,"0.507835034834742793"
99557,"0.495965233048316467"
4730,"0.509742977271729902"
126525,"0.584820243539601936"
72366,"0.539819107050080405"
132888,"0.499631923289928837"
153192,"0.472910311534733785"
121212,"0.486093781733930974"
116699,"0.491991955298683115"
132716,"0.435171189381167556"
131649,"0.508181730197949655"
47368,"0.455669883918445484"
149743,"0.516778823984127000"
77897,"0.543570445264901170"
10487,"0.498180503111294248"
103850,"0.527328384883213319"
42288,"0.542352962856976428"
150621,"0.499105934239055082"
27116,"0.479156842786456594"
16701,"0.496674458509799022"
45790,"0.512192252132786963"
82361,"0.511739123591581690"
108008,"0.530794549938514826"
114440,"0.505233333295498688"
118906,"0.538890902688962004"
146955,"0.505258325189453683"
87637,"0.472151240674340444"
143928,"0.527768642436556079"
40880,"0.536085438001823289"
52323,"0.513329680494235885"
73313,"0.505021135698810686"
144266,"0.513944985149340727"
146752,"0.527117372557837416"
29827,"0.510488172359781278"
47144,"0.503688753921315624"
77079,"0.523329331442605739"
86991,"0.482100686008368473"
16632,"0.536330143985974006"
113652,"0.518859072240533403"
108933,"0.530151274397253958"
153919,"0.544276558848148073"
82704,"0.506759264582357538"
75234,"0.506926726056741495"
72483,"0.503360412442622196"
147587,"0.490616324818661742"
50262,"0.434646604295487737"
70812,"0.520185612090013683"
26884,"0.519984908963082693"
118672,"0.514271029818656467"
17937,"0.574385556077052106"
151683,"0.499364735608937849"
124213,"0.486518487292862400"
26517,"0.495995331356246238"
58379,"0.523648617317101217"
122107,"0.509865318886230989"
107849,"0.536734458009226922"
97547,"0.509609722909725615"
137603,"0.526644273115227546"
60441,"0.531999283335069961"
110109,"0.502274411417949485"
3095,"0.511946178853876943"
77674,"0.523155560803717279"
54196,"0.358011722563651213"
82425,"0.516377591577959483"
127141,"0.519802437342832158"
65113,"0.519235935699536411"
74421,"0.501397263780650637"
123320,"0.500926759021188439"
17537,"0.533249580435408044"
126152,"0.514409563470956899"
6111,"0.495485710961831971"
128900,"0.470365916014527208"
139537,"0.473684139332335219"
8436,"0.507590921531344441"
22996,"0.516224693099309184"
33831,"0.596625756290522058"
2978,"0.498309535781922275"
148310,"0.648751449594076934"
106001,"0.479533303974100877"
74072,"0.631315416905771865"
83284,"0.483681586680364872"
34133,"0.461463410588154432"
95860,"0.530866987632655274"
17735,"0.526787509269785570"
2803,"0.564862279250112898"
76604,"0.502599825606215078"
76046,"0.427196853469009152"
147981,"0.563053786383138966"
110589,"0.469267397661716601"
87529,"0.538569808122749794"
24835,"0.508392560456396803"
73684,"0.488726709087386746"
152102,"0.539870223174979569"
113307,"0.492380536244798495"
16614,"0.532700727673525831"
127600,"0.493310637458834078"
127841,"0.551187782189316078"
116664,"0.511977903570714488"
18071,"0.492301662713885868"
149834,"0.488398978645342818"
8957,"0.524956917185451788"
103360,"0.504365698183565137"
95472,"0.486245007862837586"
68192,"0.500915094369234759"
10075,"0.506435993492464376"
76766,"0.536633472625361096"
111051,"0.510248291475320803"
96878,"0.494303286786905438"
42648,"0.482901273177898827"
6482,"0.475004401206271021"
38939,"0.528511766936523686"
65520,"0.517945672459335871"
70533,"0.507524070759057366"
95314,"0.493130901090377605"
48822,"0.517316495672375365"
78252,"0.446165710256453851"
88249,"0.487984947392153645"
151646,"0.514587003205194127"
128311,"0.498452741854035153"
136107,"0.500367743880354210"
50833,"0.584224453448576209"
81067,"0.480849595493334336"
44888,"0.529097275934542810"
153661,"0.479087918746096020"
38746,"0.501270823177963454"
110639,"0.499976281143846901"
139832,"0.495486170947970095"
140503,"0.486585229028494159"
40772,"0.532513628479697854"
132979,"0.504786632026519966"
15184,"0.510237927632340882"
45698,"0.526930689554321097"
133153,"0.455427546074723077"
103242,"0.483523509435041354"
73995,"0.515253689999139342"
84864,"0.478240769192252613"
52060,"0.520143949617850931"
135650,"0.473862459296227390"
22369,"0.529140983857190994"
127949,"0.457865392296270324"
59796,"0.450009118125052121"
117342,"0.519704297953233696"
63330,"0.548152269832063221"
74518,"0.458936257396661995"
64006,"0.506652829307512764"
105490,"0.436965437780715449"
125071,"0.482505474834760861"
27942,"0.411820810488432887"
9958,"0.504527771272585523"
63427,"0.526108008546813499"
91738,"0.491365954014578443"
8391,"0.509578774287822056"
90315,"0.501444131990545605"
142834,"0.525169807734516159"
108675,"0.508724945505455661"
21408,"0.478111451884639882"
16333,"0.481473842802061403"
14776,"0.484587798934135505"
64381,"0.457425638564352588"
57903,"0.504818162455071384"
136817,"0.522626887655167627"
74189,"0.450619134107762220"
128258,"0.466662649640797955"
114729,"0.458902781119711389"
22055,"0.497108540441421776"
79426,"0.481494320369019568"
144034,"0.515268950024181938"
4063,"0.546050045063213751"
50310,"0.503532805096627234"
17259,"0.458962019990707071"
99681,"0.490166325795946545"
137870,"0.500809006013839708"
79286,"0.518618819606464054"
98570,"0.499828947654427980"
141253,"0.549338944839566135"
49868,"0.532487322278710096"
93315,"0.481859251570080749"
36358,"0.545457580280615306"
125155,"0.504762547249168136"
68335,"0.465478039639611818"
93173,"0.502877096727031514"
124805,"0.582098166043302001"
36287,"0.516917769108600433"
29968,"0.507019197174778613"
153486,"0.530981964343623991"
87069,"0.519943624911311630"
2071,"0.532445362083821427"
23660,"0.585441785897420797"
22219,"0.481293896568014246"
111868,"0.478158521285181104"
43724,"0.504228794681768955"
60772,"0.508255431221768972"
82581,"0.502636353231579958"
104017,"0.509693148195910606"
90199,"0.524519082125023406"
65168,"0.487860143664825552"
12326,"0.509132593319523874"
92678,"0.512227833305298641"
100316,"0.501767926297561173"
60273,"0.519794873073538777"
106785,"0.528346676851186747"
132226,"0.451412673049713664"
86204,"0.442088631307314739"
28185,"0.513733027769148198"
58600,"0.541763972979171116"
58594,"0.473567745974667165"
29497,"0.514137095372175112"
66014,"0.505575920393615208"
127652,"0.502138313776534839"
61010,"0.488281051745922512"
30611,"0.551088801883584889"
135264,"0.496543997370680723"
80516,"0.513499731688570771"
33495,"0.424974504420832344"
35440,"0.558169291072829976"
132334,"0.513046809689408967"
20545,"0.513378180548879848"
69099,"0.502637860657234370"
39515,"0.495008654285781280"
88425,"0.522117825890617615"
33083,"0.079503799096512603"
25058,"0.421832058360772255"
29577,"0.490040672792872167"
110152,"0.530743865934677261"
4068,"0.487249457975044875"
35690,"0.617241964540955701"
87444,"0.533676230542652563"
74813,"0.505198066562536408"
110337,"0.500535051686278210"
121822,"0.482852543596151595"
59230,"0.517693371392740520"
37546,"0.498092746727029356"
108263,"0.592930600901044547"
85324,"0.514486916539681260"
63037,"0.480393450530888333"
28581,"0.516133015524692373"
5595,"0.500111905278073254"
114186,"0.537805359263784588"
12081,"0.490658979872560685"
119105,"0.526595664141898401"
17388,"0.519603561319585960"
151099,"0.509016796343272904"
89262,"0.530899274489502027"
151497,"0.475620295513515645"
148205,"0.525719372571625820"
90239,"0.524433745284167308"
76414,"0.519880146612092808"
12339,"0.515019026411209113"
113900,"0.536851607019192323"
142231,"0.520942469258306451"
95873,"0.508634821887766653"
30968,"0.578969801035462694"
10370,"0.522361141180638255"
65722,"0.562351761530499483"
125777,"0.534608650719139100"
11405,"0.489738574131512783"
18756,"0.503678657592737777"
35292,"0.526936703748934532"
84652,"0.490952794263712244"
75213,"0.503707049012920405"
111525,"0.584256441049771147"
112043,"0.511684132575384920"
60113,"0.519399679031344319"
112000,"0.467381455725678352"
57605,"0.514427009007183078"
5816,"0.543554559568365070"
78754,"0.500596613571267945"
129441,"0.483628352264894923"
34342,"0.465969139821389600"
91749,"0.475458632062213005"
116493,"0.502244337065700930"
135686,"0.526722509690677576"
117188,"0.511038704688571044"
14970,"0.529022502800486349"
81194,"0.536325472509903367"
92203,"0.458810660335444487"
112643,"0.484759555517708496"
17141,"0.486505485542538918"
9228,"0.526061764893248185"
29149,"0.557027320911241075"
49418,"0.432807190100677697"
21196,"0.508405817122142056"
42528,"0.487403110080897151"
123107,"0.488783966596403996"
68028,"0.609339934081906898"
93774,"0.224207346636423166"
94334,"0.478371028615642457"
56185,"0.503981509300209463"
35128,"0.549021272246582925"
148070,"0.439608749862951398"
148469,"0.511589783916412966"
141519,"0.513665791531611737"
43143,"0.180625400080768522"
47104,"0.065058887293425224"
62171,"0.538887195904411365"
32213,"0.554025934363994610"
64038,"0.529080926361266801"
37802,"0.489808929015668582"
25952,"0.547429713529233974"
36185,"0.501855895845785716"
86512,"0.413021007108673455"
9565,"0.514209767034310761"
148639,"0.509943947216854210"
105075,"0.579665688794147593"
10269,"0.483866345720908475"
106828,"0.518380527861395324"
36926,"0.506562827235706892"
17768,"0.487695753212105176"
4204,"0.564538497872851264"
20944,"0.557212508217209912"
44279,"0.574277577088364910"
103057,"0.504294510982459809"
108209,"0.499473228351446863"
14245,"0.481356268621826622"
112528,"0.477352724966976338"
64175,"0.463202482303168850"
